artist;song;energy_level;youtube_code
Dusty Springfield   ;Son of a Preacher Man;0.498;DjydOI4MEIw
Dusty Springfield   ;Spooky (Single Version);0.47;f7QzxYAjgNc
Dusty Springfield   ;I Only Want To Be With You;0.684;CL7t22rypew
Dusty Springfield   ;Take Another Little Piece Of My Heart;0.748;CIaPiw4p234
Dusty Springfield   ;You Don't Have To Say You Love Me;0.517;mn0j3wUT0vs
Dusty Springfield   ;The Look Of Love;0.298;Tf1d65OHYXo
Dusty Springfield   ;In Private;0.697;k1z5DZEse3I
Dusty Springfield   ;Wishin' And Hopin';0.374;gAdTsAKvVTU
Dusty Springfield   ;If You Go Away;0.24;wyCVxPEPx5Y
Dusty Springfield   ;The Windmills of Your Mind;0.276;sTpz2KSFzWs
EELS;I Need Some Sleep;0.307;2hP-GMsBF9w
EELS;That Look You Give That Guy;0.517;NQwsiIlIfH8
EELS;Novocaine For The Soul;0.725;V2yy141q8HQ
EELS;My Beloved Monster;0.278;sML9NFeFAwU
EELS;Mr. E's Beautiful Blues;0.682;Q48BsNaz_YM
EELS;Fresh Feeling;0.727;O_m-5ij0WZ8
EELS;I Like Birds;0.677;JwJr9Rniofc
EELS;The Deconstruction;0.537;59Au8TUVakg
EELS;Susan's House;0.45;lC3MH-U6yDk
EELS;Last Stop: This Town;0.734;0TfqbuTBqX8
EPMD;Da Joint;0.598;pEbGLE5EVP0
EPMD;You Gots To Chill;0.814;APMJNyaDC78
EPMD;Symphony 2000;0.792;xp09snLms5E
EPMD;Strictly Business;0.895;WE2vEtsc2io
EPMD;So Wat Cha Sayin';0.701;6Wwh8WHnBWE
EPMD;For The People;0.793;w2lmwvV8xmE
EPMD;Headbanger;0.892;Um1S-C0zUQo
EPMD;Let The Funk Flow;0.912;NgwjTns3Nuo
EPMD;I'm Housin';0.879;_eLDzovFa70
EPMD;It's My Thing;0.709;ULHi3GeLiC4
Eagles;Hotel California - 2013 Remaster;0.508;EqPtz5qN7HM
Eagles;Take It Easy - 2013 Remaster;0.67;Ci2p97p5NVg
Eagles;Life in the Fast Lane - 2013 Remaster;0.755;4tcXblWojdM
Eagles;Hotel California - Live at The Forum, Los Angeles, CA, 10/20-22/1976;0.665;GjlvB1sJ6yk
Eagles;One of These Nights - 2013 Remaster;0.606;ESc2Tq2HzhQ
Eagles;Desperado (2013 Remaster);0.224;3-bwXhts8Zg
Eagles;Lyin' Eyes - 2013 Remaster;0.673;0q7kAVk66m4
Eagles;Peaceful Easy Feeling - Eagles 2013 Remaster;0.634;VLmmFq4vrLY
Eagles;New Kid in Town - 2013 Remaster;0.425;-Pa5nqYXEnY
Eagles;Take It to the Limit - 2013 Remaster;0.423;bhowXKEjjZ8
Eagles Of Death Metal;Miss Alissa;0.991;_Yr1-BBMaMA
Eagles Of Death Metal;Wannabe In L.A;0.95;TtIusq_qZ3Q
Eagles Of Death Metal;Blinded By The Light - From "Super Troopers 2" Soundtrack;0.947;-1IUCqa2cE0
Eagles Of Death Metal;Save A Prayer;0.922;6yR3gvb9dv4
Eagles Of Death Metal;Family Affair;0.55;4d9PU8dwo0w
Eagles Of Death Metal;Don't Speak (I Came To Make A Bang!);0.904;JOF8xw-6S6k
Eagles Of Death Metal;I Only Want You;0.944;sHY1xCl4Qak
Eagles Of Death Metal;I Want You So Hard (Boy's Bad News);0.981;MZrctLnsF4M
Eagles Of Death Metal;God Of Thunder;0.893;g4ReiYbwxe8
Eagles Of Death Metal;Complexity;0.94;3DLVLRpKtYc
Eazy-E;Real Muthaphuckkin' G's;0.853;fJuapp9SORA
Eazy-E;No More ?'s;0.805;xETfvKIADGc
Eazy-E;Boyz-N-The-Hood;0.479;zDQoF6GyXas
Eazy-E;Boyz-N-The-Hood - Remix;0.692;JmiHBnW3HpU
Eazy-E;Eazy-Duz-It;0.728;U6XlAgDqP6g
Eazy-E;Ole School Shit;0.671;thcbyFqyFHg
Eazy-E;It's On;0.912;5Nhcv6Ho3ic
Eazy-E;Gimmie That Nutt;0.854;caSi8ccqWmg
Eazy-E;Eazy-er Said Than Dunn;0.818;tFJQlFvkmQw
Eazy-E;We Want Eazy;0.926;Igxl7YtS1vQ
Eddie Cochran;Summertime Blues;0.882;In7z7B87Puc
Eddie Cochran;C’Mon Everybody;0.696;Qadw2rFiaJc
Eddie Cochran;Three Steps To Heaven - Single Version;0.342;nxj--MkqACY
Eddie Cochran;Somethin' Else;0.908;mgQg4ze1_KU
Eddie Cochran;Twenty Flight Rock;0.769;f8Vfin7mqdw
Eddie Cochran;Cut Across Shorty;0.469;4OL8se3-I_Y
Eddie Cochran;Nervous Breakdown;0.848;rY5MDivdcEE
Eddie Cochran;Jeanie, Jeanie, Jeanie;0.908;pMAQc5X-9vQ
Eddie Cochran;Teenage Heaven;0.626;t8YRBoCXNYE
Eddie Cochran;Long Tall Sally;0.849;3LzsW4sLHLU
Elbow;One Day Like This;0.665;0NFV8dHrZYM
Elbow;My Trouble;0.387;BD_ZgAEjLNg
Elbow;Grounds for Divorce;0.77;jxczVhG0os8
Elbow;Dexter & Sinister;0.79;-CR628yT7aE
Elbow;White Noise White Heat;0.764;1zDMo40w5IA
Elbow;Empires;0.712;EJa5FvCaBJc
Elbow;Seven Veils;0.56;wAJ_CHwNSXY
Elbow;The Delayed 3:15;0.472;fY-cwUHUEdc
Elbow;Doldrums;0.403;cKTmFTVT93I
Elbow;On Deronda Road;0.726;RAhYGbecEVg
Ella Fitzgerald;Dream A Little Dream Of Me - Single Version;0.104;j6TmogXhOZ8
Ella Fitzgerald;Cheek To Cheek;0.264;NzSxvyX3QfA
Ella Fitzgerald;Summertime;0.0696;XivELBdxVRM
Ella Fitzgerald;It's Only A Paper Moon;0.103;2_uwE0WkM7Y
Ella Fitzgerald;They Can't Take That Away From Me;0.136;uhCXXOhQ4zw
Ella Fitzgerald;My Romance;0.307;G4hD3YGT8tk
Ella Fitzgerald;Bewitched, Bothered, And Bewildered;0.112;1fzZ4l2H5-w
Ella Fitzgerald;Let's Call The Whole Thing Off;0.309;bj_O2FCl0Xs
Ella Fitzgerald;My Funny Valentine;0.186;UjuaZDdqmCw
Ella Fitzgerald;Sleigh Ride;0.287;8H52ahrtdF8
Elliott Smith;Between the Bars;0.0774;8aomt1gQ6So
Elliott Smith;Waltz #2 (XO);0.49;RWn9ocrMhlE
Elliott Smith;Angeles;0.0993;FMSU4QDbdew
Elliott Smith;Say Yes;0.0875;8bxmk09lCzk
Elliott Smith;Pitseleh;0.208;Pg7y4czi3UQ
Elliott Smith;Somebody That I Used To Know;0.368;X7hUnDiz-K4
Elliott Smith;Needle In The Hay;0.213;EgNgvCLRqWc
Elliott Smith;Son Of Sam;0.775;afeAUndotas
Elliott Smith;Baby Britain;0.444;ACRIrMcjBXY
Elliott Smith;Miss Misery (Early Version);0.186;o1_SaT_q93Q
Elton John;Rocket Man (I Think It's Going To Be A Long, Long Time);0.522;nA7ZyJqq5WI
Elton John;Tiny Dancer;0.428;yYcyacLRPNs
Elton John;I'm Still Standing;0.889;ZHwVBirqD2s
Elton John;Your Song;0.302;GlPlfCy1urI
Elton John;Don't Go Breaking My Heart;0.858;z0qW9P-uYfM
Elton John;Sacrifice;0.422;NrLkTZrPZA4
Elton John;Bennie And The Jets - Remastered 2014;0.673;Qh2tki6bXuw
Elton John;Crocodile Rock;0.803;QS-YZlJLCbM
Elton John;I Guess That's Why They Call It The Blues;0.646;h6KYAVn8ons
Elton John;Are You Ready For Love? - Remastered;0.748;4QSA7pSvh-o
Elvis Costello;She;0.284;O040xuq2FR0
Elvis Costello;Alison;0.316;C9GlC9GyF4Y
Elvis Costello;Watching The Detectives - Single Version;0.366;k1Qnt5bx1OI
Elvis Costello;Veronica;0.757;zifeVbK8b-g
Elvis Costello;I'll Never Fall in Love Again;0.46;VCykaPjrCWE
Elvis Costello;My Mood Swings;0.563;3Dt1p3ddBvo
Elvis Costello;Toledo;0.307;EOPXvtZvb7g
Elvis Costello;This House Is Empty Now;0.289;n6wnmmlOrRg
Elvis Costello;Waiting For The End Of The World;0.676;6kkkGcEKlUg
Elvis Costello;Welcome To The Working Week;0.698;oyH9xPDDy80
Elvis Presley;Can't Help Falling in Love;0.244;vGJTaP6anOU
Elvis Presley;Jailhouse Rock;0.582;gj0Rz-uP4Mk
Elvis Presley;Suspicious Minds;0.382;RxOBOhRECoo
Elvis Presley;Hound Dog;0.756;-eHJ12Vhpyc
Elvis Presley;Burning Love;0.748;zf2VYAtqRe0
Elvis Presley;(You're The) Devil In Disguise;0.579;emjLXdsj6xA
Elvis Presley;A Little Less Conversation - JXL Radio Edit Remix;0.97;e1efsq1GFpE
Elvis Presley;Always on My Mind;0.593;u9sRJ-eOHnc
Elvis Presley;Heartbreak Hotel;0.21;e9BLw4W5KU8
Elvis Presley;Blue Suede Shoes;0.66;T1Ond-OwgU8
Emeli Sande;Read All About It, Pt. III;0.44;vaAVByGaON0
Emeli Sande;Next To Me;0.81;-nwdjQmc_N8
Emeli Sande;Clown;0.255;0OHX_PA25Ok
Emeli Sande;Hurts;0.641;9TqUlGyWSEk
Emeli Sande;Real Life;0.396;KkC5d7FimDM
Emeli Sande;You Are Not Alone;0.625;-bQdBxfuHFU
Emeli Sande;Shine;0.828;Qmdwu9whwT0
Emeli Sande;Breathing Underwater;0.554;ye-3d2QCz2o
Emeli Sande;Sparrow;0.684;Swr4BFYczKs
Emeli Sande;I Don't Know;0.448;5k5DE_evOcA
Eminem;'Till I Collapse;0.853;ytQ5CYE1VZw
Eminem;Without Me;0.65;YVkUvmDQ3HY
Eminem;Lucky You (feat. Joyner Lucas);0.786;mvSItvjFE1c
Eminem;Love The Way You Lie;0.925;uelHwf8o7_U
Eminem;Remember The Name (feat. Eminem & 50 Cent);0.666;ZX3B953Rc0I
Eminem;The Real Slim Shady;0.665;eJO5HU_7_1w
Eminem;River (feat. Ed Sheeran);0.749;wfWIs2gFTAM
Eminem;Not Afraid;0.954;j5-yKhDd64s
Eminem;Rap God;0.843;XbGs_qK2PQA
Eminem;Lose Yourself - From "8 Mile" Soundtrack;0.732;pH0Ps1n1ojM
Enigma;Return To Innocence;0.584;Rk_sAHh9s08
Enigma;Sadeness;0.644;x4maoo4A3x4
Enigma;Principles Of Lust: Sadeness / Find Love / Sadeness (Reprise);0.429;F80QIeequEI
Enigma;Mea Culpa;0.762;HjK30nhy7CU
Enigma;The Child In Us;0.708;B1wUVExfkkM
Enigma;Amen;0.467;ZYlNjQ5TTF4
Enigma;Modern Crusaders;0.922;6Ib7g_6PywA
Enigma;Gravity Of Love;0.747;aSTV99Uy8hk
Enigma;The Eyes Of Truth;0.691;b8ri14rw32c
Enigma;Callas Went Away;0.299;qo-j9vGEY9U
Eric B. Rakim;Don't Sweat The Technique;0.888;6Y1Emb7Jyks
Eric B. Rakim;Know The Ledge;0.883;OPkWYTUiPTo
Eric B. Rakim;Paid In Full;0.855;E7t8eoA_1jQ
Eric B. Rakim;I Ain't No Joke;0.714;2TN-kDEKxF0
Eric B. Rakim;Microphone Fiend;0.808;uPfIIn5V_LQ
Eric B. Rakim;I Know You Got Soul;0.848;fvAAETHrXv0
Eric B. Rakim;Follow The Leader;0.623;95gP3m-uBHA
Eric B. Rakim;Paid In Full - Seven Minutes Of Madness - The Coldcut Remix;0.698;IX9FXinBkbg
Eric B. Rakim;Eric B. Is President;0.687;c7T2BzVzrxA
Eric B. Rakim;What's On Your Mind;0.722;18LIKBPOCow
Eric Church;Springsteen;0.809;l2gGXlW6wSY
Eric Church;Some Of It;0.736;4xym_XCfcnI
Eric Church;Drink In My Hand;0.913;usGv0gB2zEU
Eric Church;Record Year;0.641;gvvYMxV6TmI
Eric Church;Talladega;0.672;rek_Cxrc1pE
Eric Church;Round Here Buzz;0.441;0_CksCHnooM
Eric Church;Like A Wrecking Ball;0.336;2gnoMAocnbs
Eric Church;Smoke A Little Smoke;0.641;XxWjtWONuGc
Eric Church;Kill A Word;0.732;ZUnmUEOk6Ks
Eric Church;Monsters;0.4;PrYUK1vzCfY
Eric Clapton;Tears in Heaven - Acoustic Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992 2013 Remaster;0.336;aRjxNj-NchU
Eric Clapton;Wonderful Tonight;0.214;vUSzL2leaFM
Eric Clapton;Cocaine;0.502;zVOuRQPPdoo
Eric Clapton;Layla - Acoustic Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992 2013 Remaster;0.524;AVd4WY_Y9Dc
Eric Clapton;Change the World;0.558;x11NA63gLDM
Eric Clapton;I Shot The Sheriff;0.638;APWhx97QvxE
Eric Clapton;Let It Rain;0.616;mi3WxjnjJ80
Eric Clapton;Riding with the King;0.796;sJK78Y3zoQk
Eric Clapton;Tears in Heaven;0.242;JxPj3GAYYZ0
Eric Clapton;Lay Down Sally;0.5;9hQqP6RNnDE
Etta James;At Last;0.33;S-cbOl96RFM
Etta James;I'd Rather Go Blind;0.433;u9sq3ME0JHQ
Etta James;A Sunday Kind Of Love;0.281;bQCdnv44cyo
Etta James;I Just Want To Make Love To You - Single Version;0.563;j4ErjX8p20s
Etta James;Something's Got A Hold On Me;0.432;_4RZSt4A3jU
Etta James;Stormy Weather;0.353;VE5_fDmPt0w
Etta James;All I Could Do Was Cry;0.247;3Pc9BmXN998
Etta James;Trust In Me;0.357;1zYWVHIS1i4
Etta James;Miss You;0.418;ZMT4mwvAIWQ
Etta James;Do Right Woman, Do Right Man;0.346;m1mdwiPlSHk
Evanescence;Bring Me To Life;0.945;3YxaaGgTQYM
Evanescence;My Immortal;0.29;5anLPw0Efmo
Evanescence;Going Under;0.86;CdhqVtpR2ts
Evanescence;Call Me When You're Sober;0.883;_RrA-R5VHQs
Evanescence;Everybody's Fool;0.843;jhC1pI76Rqo
Evanescence;Lithium;0.631;PJGpsL_XYQI
Evanescence;Hello;0.172;9MHGtlEYZBA
Evanescence;Tourniquet;0.908;YSC0zQnLIWQ
Evanescence;Haunted;0.852;di8zQcabGBc
Evanescence;Taking Over Me;0.783;FMkWGoI-GpY
Eve;Let Me Blow Ya Mind;0.539;Wt88GMJmVk0
Eve;Who's That Girl?;0.867;8N9PL3Iz3xc
Eve;Tambourine;0.855;sWUV71G5W8g
Eve;Gangsta Lovin';0.826;aNI8XFEAyI0
Eve;Got What You Need;0.77;PavOK-onkE4
Eve;No, No, No;0.709;WwkpR7zURgU
Eve;Love Is Blind;0.809;zm3wsHstlAc
Eve;I'm Better (feat. Eve, Lil Kim & Trina);0.438;kR0tOddg06w
Eve;Satisfaction;0.549;hmWzk6f2y74
Eve;Gotta Man;0.871;NUEQ7BmGh9k
Extreme;More Than Words;0.129;UrIiLvg58SY
Extreme;More Than Words - Remix;0.291;2hGtg-Ok2sI
Extreme;Hole Hearted;0.743;I-h4A7bF8wQ
Extreme;Play With Me;0.862;nDWjWfLU2kQ
Extreme;Get The Funk Out;0.911;IqP76XWHQI0
Extreme;More Than Words - Edit;0.212;NeU4GwYBlLI
Extreme;Rest In Peace;0.655;odz3c68JE1c
Extreme;Decadence Dance;0.885;OoKJpcROgJk
Extreme;Cupid's Dead;0.837;fLx2Z_uu_1I
Extreme;He-Man Woman Hater;0.928;tGWYKjwgIMs
Fairport Convention;Who Knows Where The Time Goes?;0.194;OkOB57UcYk8
Fairport Convention;Matty Groves;0.525;1it7BP5PckI
Fairport Convention;Autopsy;0.289;pAn9aD6U9mY
Fairport Convention;Come All Ye;0.565;Id-uy--H8tQ
Fairport Convention;The Ballad Of Easy Rider;0.299;ME3JqfWoMok
Fairport Convention;Si tu dois partir;0.46;AmmCSOpPzZc
Fairport Convention;Fotheringay;0.197;ZbnLVvAJrec
Fairport Convention;Tam Lin;0.448;4FuaSdOdpzw
Fairport Convention;Crazy Man Michael;0.243;BFxf8DJb42k
Fairport Convention;Farewell, Farewell;0.207;69sLI4n674s
Fats Domino;Blueberry Hill;0.499;bQQCPrwKzdo
Fats Domino;Ain't That A Shame;0.501;I6JZW7zMDfY
Fats Domino;Jambalaya (On The Bayou) - Remastered 2002;0.878;h4cbQ0vkZoM
Fats Domino;Blue Monday;0.832;mDO78-0a4ho
Fats Domino;I'm Walkin';0.89;oqs5gkyH930
Fats Domino;Walking To New Orleans;0.294;H1z45jVlM34
Fats Domino;My Girl Josephine;0.368;dxPNewCVGzY
Fats Domino;I'm In Love Again;0.54;ajWI1g7dNAk
Fats Domino;When The Saints Go Marching In;0.669;4e8Y34L8msA
Fats Domino;I'm Ready - Remastered;0.803;rBUBntLibiM
Faust;Trio for piano, violin and cello No. 7 in B Flat Major, Op. 97: Trio for piano, violin and cello No. 7 in B Flat Major, Op. 97: II. Scherzo - Allegro;0.116;QFJhqdnt9hE
Faust;Violin Concerto in D Major Op. 61: Violin Concerto in D Major Op. 61: III. Rondo allegro;0.127;A3JBwjlGSb4
Faust;Choses vues à droite et à gauche (sans lunettes): Fantaisie musculaire;0.0297;ZjhePSEU0fc
Faust;Sonata for Piano and Violin in A Major, FW 8: I. Allegro ben moderato;0.0364;jQfbPq4RQTg
Faust;Piano Trio No. 2 in F Major, Op. 80: Piano Trio No. 2 in F Major, Op. 80: III. In mäßiger Bewegung;0.0215;X8CpXuecIWw
Faust;Violin Concerto No. 2, Sz 112: Violin Concerto No. 2, Sz 112: I. Allegro non troppo;0.105;UAo44MemdF0
Faust;Mythes Op.30: I. La Fontaine d'Aréthuse;0.0877;l8ib5ZnchoU
Faust;Concerto for 2 Violins in D Minor, BWV 1043: I. Vivace;0.55;pAW4z-DAJck
Faust;String Sextet No. 2 in G Major, Op. 36: String Sextet No. 2 in G Major, Op. 36: III. Poco adagio;0.0593;mdeT25qWTq0
Fergie;Big Girls Don't Cry (Personal);0.647;E6sqA9QtV5I
Fergie;Fergalicious;0.598;5T0utQ-XWGY
Fergie;Glamorous;0.748;q0SyUgw98tE
Fergie;A Little Party Never Killed Nobody (All We Got);0.653;0ZgjmE6xdaw
Fergie;M.I.L.F. $;0.706;bsUWK-fixiA
Fergie;London Bridge;0.63;WD33ii01kXI
Fergie;L.A.LOVE (la la) [feat. YG];0.482;GLyP0B2Q-R4
Fergie;Clumsy;0.582;tf_gPZSDIxI
Fergie;You Already Know (feat. Nicki Minaj);0.472;-Ifnaxi2LQg
Fergie;Love Song to the Earth;0.629;pLCSTn6_uU0
Florence The Machine;Dog Days Are Over;0.81;iWOyfLBYtuU
Florence The Machine;You've Got The Love;0.704;PQZhN65vq9E
Florence The Machine;Shake It Out;0.808;WbN0nX61rIs
Florence The Machine;Hunger;0.675;5GHXEGz3PJg
Florence The Machine;Jenny of Oldstones (Game of Thrones);0.195;eTa1jHk1Lxc
Florence The Machine;Spectrum (Say My Name) - Calvin Harris Remix;0.941;O4-6Y_91v5I
Florence The Machine;Stand By Me;0.356;vv2DSmy3Tro
Florence The Machine;Never Let Me Go;0.742;zMBTvuUlm98
Florence The Machine;Sky Full Of Song;0.32;R1TSiB9OuVM
Florence The Machine;Cosmic Love;0.803;2EIeUlvHAiM
The Flying Burrito Brothers;Wild Horses;0.391;MchWI3sLUQo
The Flying Burrito Brothers;Just Can't Be;0.368;YiCFgBAvLWw
The Flying Burrito Brothers;Hot Burrito #1;0.424;cjyHeSxz0VQ
The Flying Burrito Brothers;Dark End Of The Street;0.493;TDIhN630_3w
The Flying Burrito Brothers;Sin City;0.364;5rVzsEXk3kQ
The Flying Burrito Brothers;Christine’s Tune;0.623;BITiY8M_oDo
The Flying Burrito Brothers;Colorado;0.428;dPpnvNlywP8
The Flying Burrito Brothers;Do Right Woman;0.291;B8mqq1x0rQU
The Flying Burrito Brothers;Wheels;0.398;vbRK-uvDcnU
The Flying Burrito Brothers;My Uncle;0.639;Oe4zVNOM79Q
Four Tops;I Can't Help Myself (Sugar Pie, Honey Bunch);0.606;s3bksUSPB4c
Four Tops;Baby I Need Your Loving;0.686;joqjBAJx4ZA
Four Tops;Reach Out I'll Be There;0.599;2EaflX0MWRo
Four Tops;Loco in Acapulco;0.691;yMmBOhM0y2g
Four Tops;It's The Same Old Song;0.658;CkKJy4UaPHM
Four Tops;Bernadette;0.8;t5XLDIvwqUQ
Four Tops;Ain't No Woman (Like The One I've Got);0.592;rK3CGdyJBrI
Four Tops;Standing In The Shadows Of Love;0.855;xhtzMwA5gJI
Four Tops;River Deep, Mountain High - Single Version;0.914;Hb88TkuBODw
Foxy Brown;Get Me Home;0.467;5Cm8kaJZKAY
Foxy Brown;I'll Be;0.597;d1oCsn39kKk
Foxy Brown;Oh Yeah;0.685;W28FpAeSRzQ
Foxy Brown;Big Bad Mama;0.578;LkP5moWKVHU
Foxy Brown;(Holy Matrimony) Letter To The Firm;0.553;l_1YdDM6dFU
Foxy Brown;Ill Na Na;0.532;d1oCsn39kKk
Foxy Brown;Candy;0.733;Upu0Xc-CpJ4
Foxy Brown;Hot Spot;0.773;l4wB7yne0gA
Foxy Brown;The Promise;0.722;dRGY6HfU1XI
Foxy Brown;Baby Can I Hold You Tonight;0.406;-pX3kYTHew4
Frank Sinatra;That's Life;0.434;TnlPtaPxXfc
Frank Sinatra;Fly Me To The Moon (In Other Words);0.258;rSrc7aulay8
Frank Sinatra;My Way;0.394;qQzdAsjWGPg
Frank Sinatra;Come Fly With Me - Remastered;0.338;yOzEeJZ92X8
Frank Sinatra;Somethin' Stupid;0.323;6-zSsw0LQMw
Frank Sinatra;I've Got You Under My Skin - Remastered 1998;0.247;C1AHec7sfZ8
Frank Sinatra;Theme From New York, New York;0.589;le1QF3uoQNg
Frank Sinatra;Strangers In The Night;0.494;nHuko5BCFzA
Frank Sinatra;Send In The Clowns - From ‘A Little Night Music’;0.0846;fOUrnUktTjU
Frank Sinatra;You Make Me Feel So Young - Remastered 1998;0.306;MSVSs3ScMTA
Frank Zappa;Bobby Brown Goes Down;0.564;B1eQooBq10k
Frank Zappa;Watermelon In Easter Hay;0.433;_3cu8sDa90Y
Frank Zappa;Peaches En Regalia;0.681;RGQxI0G6mKk
Frank Zappa;Uncle Remus;0.646;yHIhsq9qHPk
Frank Zappa;Willie The Pimp;0.786;eKYGaEafv4g
Frank Zappa;Camarillo Brillo;0.687;nllWDc8_9lw
Frank Zappa;Joe's Garage;0.8;ZlIe5mBqIB4
Frank Zappa;Muffin Man;0.657;qwIrXOtZyvQ
Frank Zappa;Don't Eat The Yellow Snow;0.677;mpNn1nht0_8
Frank Zappa;It Must Be A Camel - 1969 Mix Outtake;0.576;1HP5i4dxZP4
Frankie Goes To Hollywood;Relax;0.695;oh4tHpUflDA
Frankie Goes To Hollywood;The Power Of Love;0.162;NyoTvgPn0rU
Frankie Goes To Hollywood;Two Tribes;0.621;SXWVpcypf0w
Frankie Goes To Hollywood;Welcome To The Pleasuredome;0.462;SVDC6kPCkWA
Frankie Goes To Hollywood;Born To Run;0.6;AMfE2Se4r9w
Frankie Goes To Hollywood;Welcome To The Pleasuredome - Pleasurefix Mix;0.774;wq8v-S-sXIk
Frankie Goes To Hollywood;Relax - New York Mix;0.45;FXpX_s_q098
Frankie Goes To Hollywood;War;0.499;h__zgVz9fN4
Frankie Goes To Hollywood;San Jose;0.213;wgy3p-L8RRg
Frankie Goes To Hollywood;Welcome To The Pleasuredome - Escape Act Video Mix;0.832;2uyVz1_hiu4
Freddie Mercury;Living On My Own - No More Brothers Radio Mix;0.765;NEyABL7Yevs
Freddie Mercury;Love Me Like There's No Tomorrow - Special Edition;0.587;H1Wbu_AF2e4
Freddie Mercury;The Great Pretender;0.525;mLRjFWDGs1g
Freddie Mercury;Time Waits For No One;0.343;LGjt291COa0
Freddie Mercury;Barcelona;0.451;Y1fiOJDXA-E
Freddie Mercury;I Was Born To Love You;0.607;vNhhAEupU4g
Freddie Mercury;Living on My Own - Julian Raymond Album Mix;0.831;T3qbwF_vjk0
Freddie Mercury;Love Me Like There's No Tomorrow;0.452;H1Wbu_AF2e4
Freddie Mercury;How Can I Go On - New Orchestrated Version;0.597;OGKde580kDc
Freddie Mercury;Living on My Own - Single Edit;0.543;9NqseDNbk1g
Free;Esa Mujer;0.364;M0D9z_JGyXg
Free;Me verás partir;0.479;0MfjQ5IywP4
Free;Ella Es Mía;0.827;uQ3geHmfXUo
Free;Me Sigo Enamorando;0.384;7iZZ0v4xSio
Free;4:00 Am (Original Kush);0.526;5KofZONFadQ
Free;Ganas de Besarte;0.385;d9eu_IHPANk
Free;Último Intento;0.402;nmpPnDnJeIg
Free;Quizàs;0.258;vKFpc9jmLfM
Free;Te Perdí La Fe;0.463;Fs4cznjYR_w
Free;Drama;0.238;WvkNiUFAjYA
Frida Lyngstad;I Know There's Something Going On;0.795;p98PjtSfNWo
Frida Lyngstad;Så länge vi har varann;0.467;02Yw8nNknfU
Frida Lyngstad;I Know There's Something Going On - Single Version;0.787;p98PjtSfNWo
Frida Lyngstad;Andante, Andante;0.423;GeWkWcRwj7k
Frida Lyngstad;Fernando;0.558;_QKLMCssXzs
Frida Lyngstad;Here We'll Stay;0.893;nwghh86ySKI
Frida Lyngstad;I See Red;0.684;Hf36I26XQPI
Frida Lyngstad;To Turn The Stone;0.582;5Uq-7FhJ0Oo
Frida Lyngstad;Liv på Mars?;0.498;b8oPwAuFrcs
Frida Lyngstad;Shine;0.787;mJ0XZZ3p70g
The Game;Hate It Or Love It;0.785;BuMBmK5uksg
The Game;How We Do;0.666;PH34kMOjmQk
The Game;Ali Bomaye;0.691;eU4ZvfkmOck
The Game;Party We Will Throw Now!;0.562;mpPDFDSa9Vg
The Game;West Side;0.65;12hJ2dVq5u0
The Game;The Game & Skrillex: El Chapo;0.909;RviOwY0OKyE
The Game;100 (feat. Drake);0.521;b2AcxL88DoI
The Game;My Life;0.765;udxZ9zkDzpo
The Game;Red Nation;0.886;jSAwWrbdoEQ
The Game;Martians Vs Goblins;0.811;gODGcVSzh1U
Gang Starr;Family and Loyalty;0.768;rPdJ0ATa8T4
Gang Starr;Full Clip;0.74;U76Nde6rMTw
Gang Starr;Work;0.832;GSszWXkDHa8
Gang Starr;Mass Appeal;0.726;y9lNbNGbo24
Gang Starr;Above The Clouds;0.944;Ucvta7xDo_4
Gang Starr;Bad Name;0.777;JygHtlGt9Kc
Gang Starr;Moment Of Truth;0.819;lH3hrtp1T84
Gang Starr;You Know My Steez;0.674;r0DwBybR0L8
Gang Starr;DWYCK;0.614;TgelVkHEKdw
Gang Starr;Rite Where U Stand;0.933;bTCyJG2s2R0
Gary Moore;Still Got The Blues;0.39;4O_YMLDvvnw
Gary Moore;Over The Hills And Far Away;0.844;7IocRCDWB5k
Gary Moore;Parisienne Walkways;0.149;vkUpfw4Hf3w
Gary Moore;Out In The Fields;0.947;Nt06PFWkJ1I
Gary Moore;Empty Rooms;0.476;ZamB2RZernI
Gary Moore;Wild Frontier - Remastered 2002;0.822;LDo5vGnWkVk
Gary Moore;Walking By Myself;0.51;erbjtiyWcEQ
Gary Moore;The Loner;0.376;6gcPdeL4Dnc
Gary Moore;Midnight Blues;0.176;kDMsVApzv9w
Gary Moore;Oh Pretty Woman;0.541;J6oDdgrbmeE
Gene Krupa;Moonglow - Take 1;0.113;4dm3Ml9g_cs
Gene Krupa;Body and Soul - 1996 Remastered - Take 2;0.0905;rVZESAHznUg
Gene Krupa;SING, SING, SING;0.368;j9J5Zt2Obko
Gene Krupa;Oh, Lady Be Good;0.306;wZTxkPTr8xw
Gene Krupa;Yardbird Suite;0.256;WeyEMGvWeuc
Gene Krupa;Duet;0.893;Nu1teeixmpw
Gene Krupa;How High The Moon;0.282;h-zA9QbRTa0
Gene Krupa;The Man I Love - 1996 Remastered;0.0762;043FANZVxvs
Gene Krupa;After You've Gone - 1996 Remastered - Take 1;0.393;B1CdfvLxFI4
Gene Krupa;Begin The Beguine;0.25;CXfiWIw9cg8
Gene Vincent;Lotta Lovin';0.503;Dp-0-xgGzLM
